item_id,name,category,price,short_description,designer,depth,height,width
19305807,PAX,Wardrobes,2450,Wardrobe: 200x44x236 cm,IKEA of Sweden/Ehlén Johansson,44,236,200
89302971,BESTÅ,Bookcases & shelving units,2470,TV storage combination: 240x42x230 cm,IKEA of Sweden,42,230,240
49007217,GAMLEBY,Chairs,2475,Table and 4 chairs: 67 cm,IKEA of Sweden/Nike Karlsson,No Record,74,78
39284677,BEKANT,Tables & desks,2480,Conference table: 140 cm,K Malmvall/E Lilja Löwenhielm,No Record,73,140
39288128,DELAKTIG,Beds,2495,Bed frame/headboard/2 side tables: 160x200 cm,IKEA of Sweden/Tom Dixon,No Record,99,204
39270326,LANDSKRONA,Sofas & armchairs,2495,3-seat sofa,IKEA of Sweden/Tord Björklund,89,78,204
293772,MÖCKELBY,Tables & desks,2495,Table: 235x100 cm,Marcus Arvonen,No Record,74,100
20293766,MÖRBYLÅNGA,Tables & desks,2495,Table: 220x100 cm,S Lanneskog/J Marnell,No Record,74,100
39304128,PAX,Wardrobes,2495,Wardrobe: 200x60x236 cm,IKEA of Sweden/Ehlén Johansson/K Hagberg/M Hagberg,60,236,200
79269180,LANDSKRONA,Chairs,2500,Chaise longue:  add-on unit,Tord Björklund/IKEA of Sweden,158,78,78
99266128,LIDHULT,Chairs,2500,Chaise longue,Henrik Preutz,160,102,138
59256584,GRÖNLID,Sofas & armchairs,2500,2-seat sofa,Francis Cayouette,98,104,177
19385677,PAX,Wardrobes,2505,Wardrobe combination: 150x58x236 cm,Ehlén Johansson/Ola Wihlborg/IKEA of Sweden,58,236,150
19284857,VIMLE,Sofas & armchairs,2515,3-seat sofa,Ehlén Johansson,98,83,227
9266024,HAVSTA,Cabinets & cupboards,2525,Storage combination w glass-doors: 243x37x134 cm,IKEA of Sweden,37,134,243
29320911,PAX / VINGROM,Wardrobes,2525,Wardrobe combination: 100x60x236 cm,IKEA of Sweden/Ehlén Johansson,60,236,100
49203355,BESTÅ,Bookcases & shelving units,2534.5,TV storage combination/glass doors: 240x40x230 cm,IKEA of Sweden,40,230,240
69305174,NORDVIKEN / NORRARYD,Chairs,2535,Table and 4 chairs: 152/223x95 cm,Francis Cayouette/Nike Karlsson,No Record,No Record,95
89305173,NORDVIKEN / NORRARYD,Chairs,2535,Table and 4 chairs: 152/223x95 cm,Nike Karlsson/Francis Cayouette,No Record,No Record,95
30365135,GALANT,Cabinets & cupboards,2545,Cabinet with sliding doors: 160x120 cm,K Malmvall/E Lilja Löwenhielm,45,120,160
9324689,PAX,Wardrobes,2545,Wardrobe combination: 150x58x201 cm,IKEA of Sweden/Ola Wihlborg/Ehlén Johansson,58,201,150
69297292,YPPERLIG / NILSOVE,Chairs,2575,Table and 4 chairs: 200x90 cm,HAY/A Fredriksson/J Hultqvist/W Chong,No Record,No Record,90
49297293,TINGBY / NILSOVE,Chairs,2575,Table and 4 chairs: 180x90 cm,Mikael Warnhammar/A Fredriksson/J Hultqvist/W Chong,No Record,No Record,90
99289375,DELAKTIG,Sofas & armchairs,2575,3-seat platform,Tom Dixon,84,No Record,204
99262168,ÄPPLARÖ,Outdoor furniture,2576,Modular corner sofa 3-seat:  outdoor: 143/223x80x84 cm,Eva Lilja Löwenhielm/K Hagberg/M Hagberg/IKEA of Sweden,80,84,223
59094412,PAX,Wardrobes,2580,Wardrobe: 150x60x236 cm,Ehlén Johansson/Ebba Strandmark/IKEA of Sweden,60,236,150
9214148,KLIMPEN,Tables & desks,2585,Table: 300x75 cm,Tina Christensen,No Record,73,75
79288188,DELAKTIG,Beds,2595,Bed frame/headboard/2 side tables: 160x200 cm,Tom Dixon/IKEA of Sweden,No Record,99,204
69192657,FÄRLÖV,Sofas & armchairs,2595,3-seat sofa,Francis Cayouette,106,88,218
10198604,KIVIK,Chairs,2600,Chaise longue,Ola Wihlborg,163,83,90
89305446,PLATSA,Beds,2600.5,Bed frame with 10 doors: 143x244x223 cm,IKEA of Sweden,40,43,143
59184441,SVALNÄS,Bookcases & shelving units,2605,Wall-mounted storage combination: 297x35x176 cm,Jon Karlsson,35,176,297
69298772,VIMLE,Sofas & armchairs,2610,3-seat sofa,Ehlén Johansson,98,83,241
19127382,PAX,Wardrobes,2610,Wardrobe: 150x66x236 cm,Ehlén Johansson/IKEA of Sweden,66,236,150
19306326,PAX,Wardrobes,2610,Wardrobe: 150x66x236 cm,IKEA of Sweden/Ehlén Johansson,66,236,150
39280679,INGATORP / INGOLF,Chairs,2615,Table and 6 chairs: 155/215 cm,Ebba Strandmark/Carina Bengs,No Record,74,87
19280680,INGATORP / INGOLF,Chairs,2615,Table and 6 chairs: 155/215 cm,Ebba Strandmark/Carina Bengs,No Record,74,87
9266477,SJÄLLAND,Outdoor furniture,2616.4,Table+6 chairs w armrests:  outdoor: 156x90 cm,Eva Lilja Löwenhielm/IKEA of Sweden/David Wahl,No Record,73,90
79252108,PLATSA,Wardrobes,2620,Wardrobe: 220x57x231 cm,IKEA of Sweden/Ola Wihlborg,57,231,220
9161569,INGATORP / HENRIKSDAL,Chairs,2625,Table and 4 chairs: 110 cm,IKEA of Sweden/Carina Bengs,No Record,74,No Record
9300650,BESTÅ,Bookcases & shelving units,2635,TV storage combination/glass doors: 300x42x193 cm,IKEA of Sweden,42,193,300
19267099,SJÄLLAND,Outdoor furniture,2636,Table+4 reclining chairs:  outdoor: 156x90 cm,Eva Lilja Löwenhielm/IKEA of Sweden/David Wahl,No Record,73,90
19266033,HAVSTA,Cabinets & cupboards,2645,Storage comb w sliding glass doors: 283x37x134 cm,IKEA of Sweden,37,134,283
49022519,BEKANT,Tables & desks,2645,Desk sit/stand: 120x80 cm,K Malmvall/E Lilja Löwenhielm,No Record,No Record,80
39046403,KIVIK,Sofas & armchairs,2650,Corner section,Ola Wihlborg,94,83,234
39157387,ELVARLI,Wardrobes,2656,3 sections: 258x51x222-350 cm,Ehlén Johansson,50,No Record,258
79295551,VIMLE,Sofas & armchairs,2665,3-seat sofa,Ehlén Johansson,98,103,241
99234255,HEMNES,Cabinets & cupboards,2666,Storage combination w doors/drawers: 188x197 cm,Carina Bengs,37,197,188
39305161,NORDVIKEN / HENRIKSDAL,Chairs,2675,Table and 4 chairs: 152/223x95 cm,Francis Cayouette/IKEA of Sweden,No Record,No Record,95
19303498,PAX,Wardrobes,2690,Wardrobe: 150x60x236 cm,IKEA of Sweden/Ehlén Johansson,60,236,150
69129798,STOCKSUND,Sofas & armchairs,2695,3-seat sofa,Nike Karlsson,97,84,199
79256917,LIDHULT,Sofas & armchairs,2695,2-seat sofa,Henrik Preutz,98,102,189
49277676,VALLENTUNA,Sofas & armchairs,2696,2-seat modular sofa,Fredriksson/L Löwenhielm/Hilland/IKEA of Sweden,113,84,186
40446985,GENEVAD,Sofas & armchairs,2697,2-seat sofa,IKEA of Sweden,108,95,172
9289327,DELAKTIG,Chairs,2700,Chaise longue with armrest,Tom Dixon,84,45,149
49256589,GRÖNLID,Sofas & armchairs,2700,3-seat sofa,Francis Cayouette,98,104,247
9192518,BESTÅ,Bookcases & shelving units,2710,TV storage combination/glass doors: 240x40x230 cm,IKEA of Sweden/Marcus Arvonen,40,230,240
59324248,PAX,Wardrobes,2710,Wardrobe combination: 150x58x236 cm,IKEA of Sweden/Ehlén Johansson/Ola Wihlborg,58,236,150
19240750,INGATORP / INGATORP,Chairs,2725,Table and 4 chairs: 155 cm,Ebba Strandmark/Carina Bengs,No Record,74,87
59254165,INGATORP / INGOLF,Chairs,2725,Table and 4 chairs: 110/155 cm,Ebba Strandmark/Carina Bengs,No Record,74,87
59254170,INGATORP / INGOLF,Chairs,2725,Table and 4 chairs: 110/155 cm,Ebba Strandmark/Carina Bengs,No Record,74,87
9240779,INGATORP / INGATORP,Chairs,2725,Table and 4 chairs: 155 cm,Carina Bengs/Ebba Strandmark,No Record,74,87
99300702,BESTÅ,Cabinets & cupboards,2730,TV storage combination/glass doors: 300x42x211 cm,IKEA of Sweden/Marcus Arvonen,No Record,211,300
89305719,PAX,Wardrobes,2730,Wardrobe: 200x66x236 cm,IKEA of Sweden/Ehlén Johansson,66,236,200
69304909,PLATSA,Wardrobes,2740,Wardrobe with 7 doors+3 drawers: 240x57x221 cm,IKEA of Sweden,57,221,240
89157573,ELVARLI,Wardrobes,2745,3 sections: 178x51x222-350 cm,Ehlén Johansson,50,No Record,178
49221439,EKEDALEN / HENRIKSDAL,Chairs,2765,Table and 6 chairs: 180/240 cm,Ehlén Johansson/IKEA of Sweden,No Record,No Record,No Record
69229222,EKEDALEN / HENRIKSDAL,Chairs,2765,Table and 6 chairs: 180/240 cm,IKEA of Sweden/Ehlén Johansson,No Record,No Record,No Record
39221307,EKEDALEN / HENRIKSDAL,Chairs,2765,Table and 6 chairs: 180/240 cm,IKEA of Sweden/Ehlén Johansson,No Record,No Record,No Record
49221321,EKEDALEN / ODGER,Chairs,2765,Table and 6 chairs: 180/240 cm,Ehlén Johansson/J Löfgren/J Pettersson,No Record,No Record,No Record
49229261,EKEDALEN / HENRIKSDAL,Chairs,2765,Table and 6 chairs: 180/240 cm,Ehlén Johansson/IKEA of Sweden,No Record,No Record,No Record
79229212,EKEDALEN / ODGER,Chairs,2765,Table and 6 chairs: 180/240 cm,Ehlén Johansson/J Löfgren/J Pettersson,No Record,No Record,No Record
29128357,PAX,Wardrobes,2770,Wardrobe: 300x58x201 cm,IKEA of Sweden/Ehlén Johansson,58,201,300
39276682,HÄLLAN,Cabinets & cupboards,2775,Storage combination with doors: 135x47x192 cm,Jon Karlsson,47,192,135
79284468,SÖDERHAMN,Sofas & armchairs,2775,Corner sofa:  3-seat,Ola Wihlborg,99,83,192
49275903,ÄPPLARÖ,Outdoor furniture,2781,4-seat conversation set:  outdoor,Eva Lilja Löwenhielm/IKEA of Sweden/K Hagberg/M Hagberg,No Record,No Record,No Record
79258271,KUNGSHOLMEN,Outdoor furniture,2792.8,Modular corner sofa 3-seat:  outdoor,Eva Lilja Löwenhielm/IKEA of Sweden/Nike Karlsson,80,90,222
19241387,SOLLERÖN,Outdoor furniture,2794,3-seat modular sofa:  outdoor: 223x82x87 cm,Jonas Hultqvist/IKEA of Sweden,82,87,223
30451067,GAMLARP,Sofas & armchairs,2795,3-seat sofa,304.510.67,90,86,211
19302998,PLATSA,Wardrobes,2800,Wardrobe with 9 doors: 300x57x271 cm,IKEA of Sweden/Ola Wihlborg,57,271,300
79128821,PAX,Wardrobes,2805,Wardrobe: 200x60x201 cm,IKEA of Sweden/K Hagberg/M Hagberg/Ehlén Johansson,60,201,200
29303624,SOLLERÖN,Outdoor furniture,2832,3-seat modular sofa:  outdoor,Jonas Hultqvist/IKEA of Sweden,144,84,223
9280930,IDÅSEN,Tables & desks,2845,Desk sit/stand: 120x70 cm,Jon Karlsson,No Record,No Record,70
79303886,PAX,Wardrobes,2865,Corner wardrobe: 160/88x236 cm,Ehlén Johansson/IKEA of Sweden,87,236,160
99305158,NORDVIKEN / RÖNNINGE,Chairs,2875,Table and 4 chairs: 152/223x95 cm,Francis Cayouette/Maja Ganszyniec,No Record,No Record,95
89305168,NORDVIKEN / RÖNNINGE,Chairs,2875,Table and 4 chairs: 152/223x95 cm,Francis Cayouette/Maja Ganszyniec,No Record,No Record,95
39289811,ÄPPLARÖ,Outdoor furniture,2875,Table+8 reclining chairs,K Hagberg/M Hagberg,No Record,No Record,No Record
9061169,BEKANT,Tables & desks,2875,Corner desk right sit/stand: 160x110 cm,K Malmvall/E Lilja Löwenhielm,No Record,No Record,110
79157601,ELVARLI,Wardrobes,2892,4 sections: 262x51x222-350 cm,Ehlén Johansson,50,No Record,261
49256971,LIDHULT,Sofas & armchairs,2895,3-seat sofa,Henrik Preutz,98,102,259
59250756,LAUVIK,Beds,2902,Divan bed: 160x200 cm,Synnöve Mork/Ola Wihlborg/IKEA of Sweden,No Record,120,160
59302915,PLATSA,Beds,2905,Bed frame with 4 doors+6 drawers: 140x200x223 cm,IKEA of Sweden,40,43,141
59282291,BEKANT,Tables & desks,2920,Corner desk left sit/stand: 160x110 cm,K Malmvall/E Lilja Löwenhielm,No Record,No Record,110
19191896,BESTÅ,Bookcases & shelving units,2930,TV storage combination/glass doors: 300x20/40x211 cm,IKEA of Sweden,No Record,211,300
79191803,BESTÅ,TV & media furniture,2930,TV storage combination/glass doors: 300x20/40x211 cm,IKEA of Sweden,No Record,211,300
59277652,VALLENTUNA,Beds,2932,2-seat modular sofa with sofa-bed,IKEA of Sweden/Fredriksson/L Löwenhielm/Hilland,113,84,186
89329536,PAX / VIKEDAL,Wardrobes,2940,Wardrobe combination: 150x60x236 cm,Ehlén Johansson/IKEA of Sweden,60,236,150
29285521,VIMLE,Beds,2945,2-seat sofa-bed section,Ehlén Johansson/IKEA of Sweden,98,83,160
69331074,PAX,Wardrobes,2945,Corner wardrobe: 160/163x236 cm,Ehlén Johansson/IKEA of Sweden,No Record,236,162
19282085,BEKANT,Tables & desks,2950,Desk sit/stand: 160x80 cm,K Malmvall/E Lilja Löwenhielm,No Record,No Record,80
69030368,PAX,Wardrobes,2950,Wardrobe: 150x60x236 cm,IKEA of Sweden/Ehlén Johansson,60,236,150
59300092,PAX,Wardrobes,2960,Wardrobe: 200x60x236 cm,IKEA of Sweden/Ehlén Johansson,60,236,200
9289737,ÄPPLARÖ,Outdoor furniture,2965,Table+6 reclining chairs:  outdoor,K Hagberg/M Hagberg/IKEA of Sweden,No Record,No Record,No Record
49251983,HAVSTEN,Outdoor furniture,2975,3-seat sofa:  in/outdoor: 245x94x90 cm,Andreas Fredriksson,94,90,245
89385612,PAX / MEHAMN,Wardrobes,2975,Wardrobe combination: 200x44x236 cm,Ehlén Johansson/IKEA of Sweden,44,236,200
79265926,HAVSTA,Bookcases & shelving units,2980,Storage combination w glass doors: 203x47x212 cm,IKEA of Sweden,47,212,203
9301664,BESTÅ,Cabinets & cupboards,2980,TV storage combination/glass doors: 240x42x230 cm,IKEA of Sweden/Marcus Arvonen,42,230,240
9265920,HAVSTA,Cabinets & cupboards,2980,Storage combination w glass doors: 203x47x212 cm,IKEA of Sweden,47,212,203
49330749,PAX / HASVIK,Wardrobes,2990,Wardrobe combination: 200x44x236 cm,Ehlén Johansson/IKEA of Sweden,44,236,200
79150746,HOLMSUND,Beds,2995,Corner sofa-bed,K Hagberg/M Hagberg/IKEA of Sweden,151,96,230
19305567,KIVIK,Sofas & armchairs,2995,3-seat sofa,Ola Wihlborg,No Record,83,No Record
79150751,HOLMSUND,Sofas & armchairs,2995,Corner sofa-bed,K Hagberg/M Hagberg/IKEA of Sweden,151,96,230
19270266,LANDSKRONA,Sofas & armchairs,2995,2-seat sofa,IKEA of Sweden/Tord Björklund,89,78,164
19280982,IDÅSEN,Tables & desks,2995,Desk sit/stand: 160x80 cm,Jon Karlsson,No Record,No Record,80
9285701,INGATORP / INGOLF,Chairs,3015,Table and 6 chairs: 155/215x87 cm,Carina Bengs/IKEA of Sweden/E Strandmark,No Record,No Record,87
39285771,INGATORP / INGOLF,Chairs,3015,Table and 6 chairs: 155/215x87 cm,IKEA of Sweden/E Strandmark/Carina Bengs,No Record,No Record,87
79266148,LIDHULT,Chairs,3032,Chaise longue,Henrik Preutz,160,102,138
9303309,PAX,Wardrobes,3035,Wardrobe: 150x66x236 cm,Ehlén Johansson/IKEA of Sweden,66,236,150
29306217,PAX,Wardrobes,3055,Wardrobe: 150x66x236 cm,Ehlén Johansson/IKEA of Sweden,66,236,150
89025790,PAX,Wardrobes,3055,Wardrobe: 150x66x236 cm,Ehlén Johansson/IKEA of Sweden,66,236,150
79217964,PAX,Wardrobes,3060,Corner wardrobe: 160/111x236 cm,Ehlén Johansson/IKEA of Sweden,No Record,236,110
59287929,BEKANT,Tables & desks,3064,Desk with screen: 160x160 55 cm,K Malmvall/E Lilja Löwenhielm,No Record,No Record,160
89221319,EKEDALEN / TOBIAS,Chairs,3065,Table and 6 chairs: 180/240 cm,Carl Öjerstam/Ehlén Johansson,No Record,No Record,No Record
19246097,MÖRBYLÅNGA / LEIFARNE,Chairs,3075,Table and 4 chairs: 140x85 cm,Mia Lagerman/S Lanneskog/J Marnell,No Record,No Record,No Record
69259676,DELAKTIG,Sofas & armchairs,3100,2-seat sofa with side table,Tom Dixon,84,79,169
29291857,SJÄLLAND,Outdoor furniture,3102,Table+6 reclining chairs:  outdoor: 156x90 cm,David Wahl/IKEA of Sweden,No Record,73,90
79257016,LIDHULT,Sofas & armchairs,3108,2-seat sofa,Henrik Preutz,98,102,189
99264964,PAX,Wardrobes,3110,Wardrobe: 150x60x236 cm,IKEA of Sweden/Ebba Strandmark/Ehlén Johansson,60,236,150
59324385,PLATSA,Wardrobes,3113,Storage comb w 6 doors+3 drawers: 420x42x241 cm,Ola Wihlborg/IKEA of Sweden,42,241,420
89243335,PAX,Wardrobes,3115,Wardrobe: 150x66x236 cm,Ehlén Johansson/Andreas Fredriksson/IKEA of Sweden,66,236,150
29306302,PAX,Wardrobes,3115,Wardrobe: 150x66x236 cm,IKEA of Sweden/Ehlén Johansson/Andreas Fredriksson,66,236,150
99251966,HAVSTEN,Outdoor furniture,3120,3-seat sofa:  in/outdoor: 260x94x90 cm,Andreas Fredriksson,94,90,260
49282989,SÖDERHAMN,Sofas & armchairs,3120,4-seat sofa,Ola Wihlborg,151,83,285
19305671,PAX,Wardrobes,3120,Wardrobe: 150x66x236 cm,IKEA of Sweden/Ehlén Johansson,66,236,150
39285785,GALANT,Cabinets & cupboards,3140,Storage combination: 320x120 cm,Eva Lilja Löwenhielm/K Malmvall/E Lilja Löwenhielm,45,120,320
29290056,LIDHULT,Sofas & armchairs,3140,2-seat sofa-bed section,Henrik Preutz/IKEA of Sweden,97,95,160
39277196,GRÖNLID,Beds,3145,2-seat sofa-bed section,IKEA of Sweden/Francis Cayouette/Ehlén Johansson,98,104,160
99330515,PAX / FÄRVIK/AULI,Wardrobes,3155,Wardrobe combination: 200x44x236 cm,IKEA of Sweden/Ehlén Johansson,44,236,200
39305707,PAX,Wardrobes,3162,Wardrobe: 150x66x236 cm,Ehlén Johansson/IKEA of Sweden,66,236,150
69303429,PAX,Wardrobes,3162,Wardrobe: 150x66x236 cm,Ehlén Johansson/IKEA of Sweden,66,236,150
49304769,NORDVIKEN / LEIFARNE,Chairs,3165,Table and 6 chairs: 210/289x105 cm,Francis Cayouette/Mia Lagerman,No Record,No Record,105
89304767,NORDVIKEN / LEIFARNE,Chairs,3165,Table and 6 chairs: 210/289x105 cm,Mia Lagerman/Francis Cayouette,No Record,No Record,105
69254792,GRÖNLID,Sofas & armchairs,3190,3-seat sofa,Francis Cayouette/Ehlén Johansson,164,104,258
29320732,PAX / TYSSEDAL,Wardrobes,3190,Wardrobe combination: 150x60x236 cm,IKEA of Sweden/Ola Wihlborg/Ehlén Johansson/Ebba Strandmark,60,236,150
20405085,LIDHULT,Sofas & armchairs,3196,3-seat section,Henrik Preutz,98,95,211
39252704,SOLLERÖN,Outdoor furniture,3206,3-seat modular sofa:  outdoor: 223x144x88 cm,Eva Lilja Löwenhielm/Jonas Hultqvist/IKEA of Sweden,144,88,223
99246475,PAX,Wardrobes,3215,Wardrobe: 200x60x236 cm,Ehlén Johansson/IKEA of Sweden,60,236,200
49306315,PAX,Wardrobes,3222,Wardrobe: 150x66x236 cm,IKEA of Sweden/Ehlén Johansson,66,236,150
9252197,INGATORP / INGATORP,Chairs,3225,Table and 4 chairs: 100/155 cm,Ebba Strandmark/Carina Bengs,No Record,74,87
89252202,INGATORP / INGATORP,Chairs,3225,Table and 4 chairs: 110/155 cm,Ebba Strandmark/Carina Bengs,No Record,74,No Record
39305868,PAX,Wardrobes,3227,Wardrobe: 150x66x236 cm,Ehlén Johansson/IKEA of Sweden,66,236,150
39264858,PAX,Wardrobes,3227,Wardrobe: 150x66x236 cm,Ehlén Johansson/IKEA of Sweden,66,236,150
79285302,GALANT,Cabinets & cupboards,3240,Storage combination w sliding doors: 160x200 cm,K Malmvall/E Lilja Löwenhielm,45,200,160
29011423,KIVIK,Sofas & armchairs,3245,4-seat sofa,Ola Wihlborg,No Record,83,No Record
29061210,BEKANT,Tables & desks,3249,Reception desk sit/stand: 160x80 55 cm,K Malmvall/E Lilja Löwenhielm,No Record,No Record,80
9289346,DELAKTIG,Sofas & armchairs,3275,2-seat sofa,Tom Dixon,84,79,149
69291902,SJÄLLAND,Outdoor furniture,3286,Table+6 reclining chairs:  outdoor: 156x90 cm,IKEA of Sweden/David Wahl,No Record,73,90
69240026,NORSBORG,Sofas & armchairs,3300,4-seat sofa,Ehlén Johansson,No Record,85,293
9288035,BEKANT,Tables & desks,3304,Desk with screen: 160x160 120 cm,K Malmvall/E Lilja Löwenhielm,160,No Record,No Record
39192611,BESTÅ,TV & media furniture,3310,TV storage combination/glass doors: 240x40x230 cm,IKEA of Sweden,40,230,240
9324284,PLATSA,Beds,3339,Bed frame with 6 doors+12 drawers: 140x244x203 cm,Ola Wihlborg/IKEA of Sweden,40,43,140
19290014,LIDHULT,Beds,3340,2-seat sofa-bed section,IKEA of Sweden/Henrik Preutz,97,95,160
49194681,BESTÅ,Cabinets & cupboards,3340,TV storage combination/glass doors: 300x40x230 cm,Marcus Arvonen/IKEA of Sweden,40,230,300
79304763,NORDVIKEN / NORDVIKEN,Chairs,3345,Table and 6 chairs: 210/289x105 cm,Francis Cayouette,No Record,No Record,105
29304765,NORDVIKEN / NORDVIKEN,Chairs,3345,Table and 6 chairs: 210/289x105 cm,Francis Cayouette,No Record,No Record,105
19285588,VIMLE,Beds,3355,2-seat sofa-bed,IKEA of Sweden/Ehlén Johansson,98,83,190
49285582,VIMLE,Sofas & armchairs,3355,2-seat sofa-bed,IKEA of Sweden/Ehlén Johansson,98,83,190
79299554,HEMNES,TV & media furniture,3360,TV storage combination: 326x197 cm,Carina Bengs,No Record,197,326
9284909,VIMLE,Sofas & armchairs,3385,3-seat sofa,Ehlén Johansson,164,83,252
19299571,HEMNES,TV & media furniture,3386,TV storage combination: 326x197 cm,Carina Bengs,No Record,197,326
39277894,VALLENTUNA,Sofas & armchairs,3388,3-seat modular sofa,Fredriksson/L Löwenhielm/Hilland/IKEA of Sweden,93,84,273
59305725,PAX,Wardrobes,3394,Wardrobe: 150x66x236 cm,IKEA of Sweden/Ehlén Johansson,66,236,150
79257498,EKTORP,Sofas & armchairs,3395,Corner sofa:  4-seat,IKEA of Sweden,88,88,No Record
59303533,PAX,Wardrobes,3410,Wardrobe: 150x60x236 cm,Ehlén Johansson/IKEA of Sweden,60,236,150
